#species,og,gene_id,coverage,std
ANOGA,OG861720,ANOGA05778,16.87448951810509,25.379907522920515
ANOGA,OG676343,ANOGA05773,18.316847826086956,10.463764538858335
ANOGA,OG951333,ANOGA05777,8.781491002570695,7.20119005004093
ANOGA,OG960910,ANOGA05775,51.665144596651444,17.858539852945537
ANOGA,OG848281,ANOGA05255,20.90345727332029,10.687938824610876
ANOGA,OG1221639,ANOGA05250,17.94,7.935407091906862
ANOGA,OG964633,ANOGA05249,29.76002358490566,8.935147948823694
ANOGA,OG718578,ANOGA05248,20.498793727382388,12.01854461692261
ANOGA,OG961398,ANOGA05245,24.55850622406639,7.970751788613632
ANOGA,OG411836,ANOGA05239,26.430794430794432,10.180009723795864
ANOGA,OG1241986,ANOGA04040,16.379310344827587,10.11221488823451
ANOGA,OG698904,ANOGA04041,24.933870426317558,9.845772296581979
ANOGA,OG1157040,ANOGA04042,21.415070242656448,7.09037645526059
ANOGA,OG958126,ANOGA04045,14.302207130730052,6.854813426709118
ANOGA,OG842298,ANOGA04047,19.147007262709742,8.522810199586116
ANOGA,OG1174245,ANOGA04055,16.218367346938777,8.624553782468336
ANOGA,OG456351,ANOGA04056,13.59767545820295,7.16907092774866
ANOGA,OG1251511,ANOGA04057,26.65695067264574,7.546762061138026
ANOGA,OG961602,ANOGA04058,17.808641975308642,9.473506886241767
ANOGA,OG953187,ANOGA05445,23.43846153846154,6.362958326028634
ANOGA,OG814084,ANOGA05434,13.92212725546059,9.01721548771555
ANOGA,OG699681,ANOGA05433,7.557522123893805,2.0290139711047486
ANOGA,OG946387,ANOGA05414,23.898946360153257,10.695222142041784
ANOGA,OG946885,ANOGA05407,20.405254777070063,8.893689405461668
ANOGA,OG1214309,ANOGA05405,17.955223880597014,5.878791045262417
ANOGA,OG341995,ANOGA04081,15.855068416643396,9.440576514319119
ANOGA,OG1079985,ANOGA04086,17.81844850065189,8.911265371784017
ANOGA,OG976835,ANOGA04087,26.60325770796975,10.061342447320557
ANOGA,OG675570,ANOGA04091,17.85558583106267,7.710417251588056
ANOGA,OG971355,ANOGA04093,25.221594475831765,6.328562835617871
ANOGA,OG1223272,ANOGA04094,20.123531970421922,10.946048182895534
ANOGA,OG1224967,ANOGA04095,21.13456169737577,6.488600605475939
ANOGA,OG457329,ANOGA04096,19.429355281207133,8.803650866712397
ANOGA,OG961439,ANOGA04097,17.95694200351494,10.505789271794383
ANOGA,OG998211,ANOGA04098,18.850276725895718,8.906365401533376
ANOGA,OG673136,ANOGA04099,19.38164665523156,12.29696748370864
ANOGA,OG1139777,ANOGA04100,11.793201133144477,1.9130561423382464
ANOGA,OG1221689,ANOGA04113,15.597741094700261,7.506368806274958
ANOGA,OG1222683,ANOGA04115,25.09616634178038,11.164892279420203
ANOGA,OG1215812,ANOGA04116,15.766513056835638,4.300985845021677
ANOGA,OG896170,ANOGA04117,29.89787722317843,7.30688741125055
ANOGA,OG1231177,ANOGA04120,24.827290705339486,8.040059153781632
ANOGA,OG961115,ANOGA04121,15.468692449355434,7.501776066150263
ANOGA,OG911937,ANOGA04125,17.865937859608746,7.52165127677395
ANOGA,OG924410,ANOGA04132,20.021853146853147,9.461906218786966
ANOGA,OG792952,ANOGA04134,24.024413145539906,11.975537086300852
ANOGA,OG792914,ANOGA04135,15.695450324976788,8.400828302144372
ANOGA,OG1244115,ANOGA04136,10.984905660377358,5.376377268967445
ANOGA,OG1170587,ANOGA04139,28.710472904404302,8.562127321759899
ANOGA,OG1226379,ANOGA04627,26.036661466458657,10.087730492182022
ANOGA,OG458150,ANOGA04629,14.46551724137931,8.768508537592961
ANOGA,OG975279,ANOGA04631,21.451547779273216,8.436047574610717
ANOGA,OG1174891,ANOGA04632,17.160535117056856,8.559639480156898
