#species,og,gene_id,coverage,std
ANOGA,OG861720,ANOGA05778,8.142116950407106,4.9585785033502665
ANOGA,OG676343,ANOGA05773,1.4646680942184154,0.4987500941692554
ANOGA,OG951333,ANOGA05777,4.826732673267327,2.388022550315144
ANOGA,OG960910,ANOGA05775,17.77625570776256,5.529925449587231
ANOGA,OG848281,ANOGA05255,5.941266209000763,2.5222847357902523
ANOGA,OG1221639,ANOGA05250,2.5855855855855854,0.9100882886432273
ANOGA,OG964633,ANOGA05249,15.295373665480428,7.884806173608086
ANOGA,OG718578,ANOGA05248,10.633720930232558,4.092115314768463
ANOGA,OG961398,ANOGA05245,13.775905644481886,4.681461664960944
ANOGA,OG411836,ANOGA05239,22.169753086419753,7.900258547934927
ANOGA,OG1241986,ANOGA04040,8.222319859402461,4.868639383985302
ANOGA,OG698904,ANOGA04041,21.17797737857618,8.63320313141097
ANOGA,OG1157040,ANOGA04042,8.264367816091953,3.321872224045503
ANOGA,OG958126,ANOGA04045,4.862478777589134,1.8791415069201374
ANOGA,OG842298,ANOGA04047,9.432550518842163,7.109674487708847
ANOGA,OG1174245,ANOGA04055,6.983732876712328,3.451807512989005
ANOGA,OG456351,ANOGA04056,5.585292860196665,3.9576495800591593
ANOGA,OG1251511,ANOGA04057,20.073991031390136,7.307554647328091
ANOGA,OG961602,ANOGA04058,8.532128514056225,2.0348302198573665
ANOGA,OG953187,ANOGA05445,5.864440078585462,2.155837492837839
ANOGA,OG814084,ANOGA05434,6.298395721925134,3.93961745117289
ANOGA,OG699681,ANOGA05433,2.2314814814814814,0.6818613071949876
ANOGA,OG946387,ANOGA05414,9.146301369863014,3.965463059850541
ANOGA,OG946885,ANOGA05407,16.098502758077228,9.409629356665384
ANOGA,OG1214309,ANOGA05405,4.559322033898305,2.1000768329286843
ANOGA,OG341995,ANOGA04081,12.423307231690465,10.016108183715536
ANOGA,OG1079985,ANOGA04086,11.43569844789357,7.7725261291238725
ANOGA,OG976835,ANOGA04087,18.01803374054683,10.71586714097007
ANOGA,OG675570,ANOGA04091,3.7411167512690353,2.652901506072313
ANOGA,OG971355,ANOGA04093,17.1864406779661,8.29863310652351
ANOGA,OG1223272,ANOGA04094,17.960618846694796,7.254618199750755
ANOGA,OG1224967,ANOGA04095,13.156895589056393,5.411431555450672
ANOGA,OG457329,ANOGA04096,nan,nan
ANOGA,OG961439,ANOGA04097,10.215590742996346,4.485304253790803
ANOGA,OG998211,ANOGA04098,11.702941176470588,6.991485800773835
ANOGA,OG673136,ANOGA04099,11.778761061946902,4.931110600973626
ANOGA,OG1139777,ANOGA04100,1.1497175141242937,0.3567943106171057
ANOGA,OG1221689,ANOGA04113,13.143349117520447,6.815294666249047
ANOGA,OG1222683,ANOGA04115,14.287066246056783,4.920464242802363
ANOGA,OG1215812,ANOGA04116,7.580645161290323,4.789343670505634
ANOGA,OG896170,ANOGA04117,15.673278879813303,6.971145571508952
ANOGA,OG1231177,ANOGA04120,16.49785407725322,6.200895017046184
ANOGA,OG961115,ANOGA04121,10.59208103130755,4.358929774801098
ANOGA,OG911937,ANOGA04125,12.766609880749574,5.777488507891941
ANOGA,OG924410,ANOGA04132,15.925610859728506,8.238793854343104
ANOGA,OG792952,ANOGA04134,14.027255639097744,5.422749488714689
ANOGA,OG792914,ANOGA04135,15.41090146750524,7.079877190475839
ANOGA,OG1244115,ANOGA04136,5.106060606060606,2.0661689616643377
ANOGA,OG1170587,ANOGA04139,26.126684909293605,8.630564098240294
ANOGA,OG1226379,ANOGA04627,8.230246389124893,4.008974980975304
ANOGA,OG458150,ANOGA04629,nan,nan
ANOGA,OG975279,ANOGA04631,6.881123919308357,3.7425608678012594
ANOGA,OG1174891,ANOGA04632,4.3189448441247,2.768259777549534
ANOGA,OG455346,ANOGA04634,12.96445725264169,7.756976650805451
ANOGA,OG1240929,ANOGA04635,9.448,4.5159253441886875
ANOGA,OG822311,ANOGA04636,13.06261932035128,5.133339671804837
ANOGA,OG420493,ANOGA04637,8.195298372513562,3.0773358571793263
ANOGA,OG665560,ANOGA04640,8.420991026141241,4.844308383607217
ANOGA,OG420768,ANOGA04641,11.541648495420846,6.272600569975829
ANOGA,OG1181227,ANOGA04642,11.214334941419711,3.854194939381005
ANOGA,OG342477,ANOGA04643,29.469902386117138,93.6103763738266
ANOGA,OG966098,ANOGA04644,13.87976424361493,7.850449109537153
ANOGA,OG419349,ANOGA04655,11.818765432098765,7.708340421652965
ANOGA,OG736122,ANOGA04659,12.058886509635974,7.624467632763052
ANOGA,OG1251119,ANOGA04663,9.54441727791361,4.418263317221436
ANOGA,OG796653,ANOGA04674,14.726149914821125,7.827323892400101
ANOGA,OG793899,ANOGA04677,6.900332225913621,3.3181319879754545
ANOGA,OG899270,ANOGA04679,8.769063180827887,3.505630090618002
ANOGA,OG456648,ANOGA04680,5.608233731739708,4.039550313365845
ANOGA,OG1251552,ANOGA04696,8.993801652892563,2.552337044829795
ANOGA,OG1189787,ANOGA04698,2.9017094017094016,1.9378586695744713
ANOGA,OG962019,ANOGA04699,nan,nan
ANOGA,OG967514,ANOGA05706,20.433435348125478,7.779180760807936
ANOGA,OG762076,ANOGA05710,6.321428571428571,3.8578113637384974
ANOGA,OG1198488,ANOGA05707,14.869835880022638,5.356137346406827
ANOGA,OG456691,ANOGA05703,1.5879120879120878,0.49221079305409116
ANOGA,OG1203459,ANOGA05696,2.144518272425249,1.291697812841433
ANOGA,OG1139996,ANOGA05695,3.041144901610018,1.8172566101771384
ANOGA,OG1208321,ANOGA05692,14.902726602800294,6.894037447666126
ANOGA,OG1240968,ANOGA05685,13.237458193979933,4.534571942653656
ANOGA,OG961322,ANOGA05683,6.40234375,2.645425439666735
ANOGA,OG698997,ANOGA05682,12.102882305844675,6.045151676011773
ANOGA,OG1219581,ANOGA05679,7.118219749652295,3.839432206457446
ANOGA,OG823022,ANOGA05671,6.722466960352423,5.3390405754713575
ANOGA,OG1174608,ANOGA05668,2.127840909090909,1.3306346305972305
ANOGA,OG839253,ANOGA05660,5.741641337386018,4.013290804450579
ANOGA,OG1150674,ANOGA05653,2.758835758835759,1.6802787537431274
ANOGA,OG348620,ANOGA05652,14.124497991967871,3.7362548964976137
ANOGA,OG674682,ANOGA05648,8.227393617021276,5.6403886064968685
ANOGA,OG964673,ANOGA05646,10.13573883161512,5.663877921876641
ANOGA,OG373241,ANOGA05645,5.03003003003003,1.7222268039556698
ANOGA,OG960979,ANOGA05643,14.844768439108062,8.93404953365934
ANOGA,OG1240325,ANOGA05642,3.293634496919918,2.0481926058348154
ANOGA,OG1240328,ANOGA05641,4.6025,2.168984497408868
ANOGA,OG1231901,ANOGA05639,9.458103638368247,3.1706617373262396
ANOGA,OG1194738,ANOGA05637,18.393250688705233,7.548304219860072
ANOGA,OG1214658,ANOGA05631,1.9545454545454546,0.5202510519208907
ANOGA,OG344070,ANOGA05629,4.358974358974359,2.5702490433111116
ANOGA,OG925865,ANOGA05617,10.40702479338843,3.341084137560939
ANOGA,OG1202204,ANOGA05611,15.550484094052559,8.77732109486967
ANOGA,OG977782,ANOGA05610,4.2221189591078065,2.7642690922016833
ANOGA,OG351572,ANOGA04255,15.304444444444444,8.252311610305336
ANOGA,OG1218157,ANOGA04267,10.166892808683853,4.8587193348319815
ANOGA,OG926503,ANOGA04270,7.012345679012346,2.6774188809458104
ANOGA,OG817086,ANOGA04277,11.360248447204969,5.343542913643626
ANOGA,OG949490,ANOGA04279,7.98355754857997,4.174235719995967
ANOGA,OG451043,ANOGA04280,4.063176895306859,1.4362436017296976
ANOGA,OG451038,ANOGA04282,12.298221614227087,5.885941386292487
ANOGA,OG784747,ANOGA04289,5.8569182389937104,2.5911009897777215
